"detritus_so",12.5115173758301
"detritus_d",281.103963458369
"x_detritus_s1",0
"x_detritus_s2",0.119884352889543
"x_detritus_s3",0
"x_detritus_d1",0
"x_detritus_d2",0.0757433385374836
"x_detritus_d3",0
"xR_detritus_s1",0
"xR_detritus_s2",9.31704402577353
"xR_detritus_s3",0
"xR_detritus_d1",0
"xR_detritus_d2",13.0648456702497
"xR_detritus_d3",0
"discard_o",1.14662482422431e-05
"corpse_s1",1e-06
"corpse_s2",0.00495727446768653
"corpse_s3",1e-06
"corpse_d1",1e-06
"corpse_d2",0.00275040753578514
"corpse_d3",1e-06
"ammonia_so",19.9903281686162
"ammonia_d",29.8319305264161
"x_ammonia_s1",1e-06
"x_ammonia_s2",0.000588849467839329
"x_ammonia_s3",1e-06
"x_ammonia_d1",1e-06
"x_ammonia_d2",9.41208453359535e-05
"x_ammonia_d3",1e-06
"nitrate_so",60.4538146335221
"nitrate_d",14903.8560471292
"x_nitrate_s1",1e-06
"x_nitrate_s2",0.000582385841599166
"x_nitrate_s3",1e-06
"x_nitrate_d1",1e-06
"x_nitrate_d2",0.00317553114671306
"x_nitrate_d3",1e-06
"phyt_so",1.05235894918948
"phyt_d",0.274486897413263
"omni_o",121.239810838812
"carn_o",5.50030808704162
"benthslar_o",0.00218417541507221
"benths_o",0.0729055128836527
"benthclar_o",2.53493760249843e-05
"benthc_o",0.0183324305359928
"fishp_o",4.66299780651032
"fishplar_o",0.317273711501113
"fishd_o",0.439835212662126
"fishdlar_o",0.000377585083687256
"fishm_o",0.144253389016545
"bird_o",1.03200227278947e-10
"detritus_si",0.0102460666062056
"ammonia_si",0.103534016681722
"nitrate_si",0.17473003815201
"phyt_si",0.00221588334071949
"benthslar_i",0.00256798749433688
"benthclar_i",2.2992213595225e-05
"benths_i",0.0878482242886054
"benthc_i",0.0169637629450542
"discard_i",3.09015004612018e-06
"omni_i",0.0190208738798459
"carn_i",0.00229971497955877
"fishplar_i",5.26730122577055e-05
"fishdlar_i",7.05621326607593e-06
"fishp_i",0.000741407069693543
"fishm_i",1.73875680401484e-05
"fishd_i",0.00324506084127335
"bird_i",2.5494130190534e-09
"seal_o",0
"seal_i",0
"ceta_o",0.00892189199540485
"ceta_i",1.42361856759535e-08
"corpse_s0",0.00495736600622895
"corpse_d0",0.00275040753578514
"kelpC",12.5432530812937
"kelpN",1.56243510132827
"kelpdebris",0.182043414863845
